SpectraSuite数据文件
++++++++++++++++++++++++++++++++++++
数据: Mon Jan 14 19:36:40 CST 2019
用户: 56283
暗光谱: 否
参考光谱: 否
光谱数量: 1
光谱仪: USB2+U18164
积分时间（微秒）: 100000 (USB2+U18164)
平均次数: 1 (USB2+U18164)
平滑度: 0 (USB2+U18164)
去除暗噪声: 否 (USB2+U18164)
使用脉冲信号/灯: 否 (USB2+U18164)
电子暗噪声校正: 否 (USB2+U18164)
杂散光校正: 否 (USB2+U18164)
光谱像素值: 2048
>>>>>Begin Processed Spectral Data<<<<<
613.68	2656.51
614.03	2441.18
614.37	2296.07
614.72	2073.71
615.07	2047.97
615.41	1816.26
615.76	1687.53
616.11	1516.67
616.45	1390.28
616.80	1259.21
617.15	1242.82
617.49	1149.20
617.84	1153.88
618.19	1064.94
618.53	1048.56
618.88	1013.45
619.23	1055.58
619.57	1132.82
619.92	1118.78
620.27	1078.99
620.61	1144.52
620.96	1156.22
621.30	1121.12
621.65	1057.92
622.00	1078.99
622.34	1088.35
622.69	1090.69
623.04	1125.80
623.38	1130.48
623.73	1060.26
624.07	1025.15
624.42	1109.41
624.76	1036.86
625.11	1053.24
625.46	1078.99
625.80	1081.33
626.15	1130.48
626.49	1057.92
626.84	1015.79
627.18	1055.58
627.53	1057.92
627.87	1011.11
628.22	1055.58
628.56	1018.13
628.91	994.73
629.26	1060.26
629.60	1001.75
629.95	1090.69
630.29	1078.99
630.64	1210.06
630.98	1200.69
631.33	1315.38
631.67	1181.97
632.02	1130.48
632.36	1076.65
632.71	957.28
633.05	861.32
633.39	816.85
633.74	777.06
634.08	739.61
634.43	732.59
634.77	758.33
635.12	732.59
635.46	695.14
635.81	767.70
636.15	688.12
636.50	732.59
636.84	739.61
637.18	744.29
637.53	730.25
637.87	692.80
638.22	725.57
638.56	730.25
638.91	650.67
639.25	713.86
639.59	697.48
639.94	657.69
640.28	655.35
640.62	725.57
640.97	631.94
641.31	723.23
641.66	681.10
642.00	697.48
642.34	683.44
642.69	753.65
643.03	650.67
643.37	770.04
643.72	720.88
644.06	678.76
644.40	699.82
644.75	690.46
645.09	697.48
645.43	692.80
645.78	716.20
646.12	723.23
646.46	711.52
646.81	688.12
647.15	678.76
647.49	681.10
647.84	713.86
648.18	702.16
648.52	695.14
648.87	716.20
649.21	739.61
649.55	784.08
649.89	662.37
650.24	821.53
650.58	746.63
650.92	800.46
651.26	812.17
651.61	770.04
651.95	828.55
652.29	767.70
652.63	734.93
652.98	800.46
653.32	739.61
653.66	793.44
654.00	713.86
654.35	739.61
654.69	692.80
655.03	713.86
655.37	650.67
655.71	655.35
656.06	624.92
656.40	725.57
656.74	713.86
657.08	702.16
657.42	643.65
657.76	620.24
658.11	713.86
658.45	699.82
658.79	681.10
659.13	727.91
659.47	725.57
659.81	711.52
660.16	638.97
660.50	692.80
660.84	638.97
661.18	781.74
661.52	730.25
661.86	706.84
662.20	727.91
662.55	734.93
662.89	688.12
663.23	786.42
663.57	770.04
663.91	711.52
664.25	676.41
664.59	671.73
664.93	685.78
665.27	702.16
665.61	716.20
665.95	704.50
666.30	648.33
666.64	704.50
666.98	695.14
667.32	704.50
667.66	734.93
668.00	660.03
668.34	664.71
668.68	704.50
669.02	704.50
669.36	695.14
669.70	690.46
670.04	697.48
670.38	657.69
670.72	669.39
671.06	751.31
671.40	692.80
671.74	695.14
672.08	704.50
672.42	660.03
672.76	664.71
673.10	730.25
673.44	669.39
673.78	692.80
674.12	620.24
674.46	631.94
674.80	653.01
675.14	669.39
675.48	655.35
675.82	664.71
676.16	634.29
676.50	699.82
676.84	655.35
677.18	645.99
677.52	655.35
677.85	580.45
